"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","AIREMISSION","CO2","MLN_TONNE","A","2016",454.267119,
"IDN","AIREMISSION","CO2","MLN_TONNE","A","2017",496.406275,
"IDN","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1971",38.90385,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1972",43.018533,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1973",51.987425,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1974",58.70695,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1975",68.032544,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1976",77.827619,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1977",87.472493,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1978",86.548198,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1979",95.753766,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1980",88.499924,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1981",90.517705,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1982",102.307231,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1983",122.994057,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1984",133.200507,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1985",145.047521,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1986",134.59878,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1987",143.967531,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1988",147.478527,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1989",162.747139,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1990",171.245614,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1991",191.270402,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1992",206.421681,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1993",208.881739,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1994",238.343622,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1995",244.569989,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1996",251.257752,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1997",263.606035,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1998",266.084309,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","1999",298.55502,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2000",312.265373,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2001",327.350672,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2002",343.057362,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2003",357.393759,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2004",385.876048,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2005",417.780642,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2006",449.259945,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2007",480.064819,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2008",487.344413,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2009",504.28744,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2010",498.60787,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2011",507.801752,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2012",512.345211,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2013",535.980432,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2014",556.684117,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2015",553.300897,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2016",554.410488,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2017",567.123294,
"IRN","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1971",13.759922,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1972",14.43047,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1973",15.653201,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1974",15.823381,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1975",16.410171,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1976",16.484552,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1977",17.385602,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1978",18.580527,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1979",19.00854,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1980",18.852429,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1981",19.640945,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1982",20.935974,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1983",21.780084,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1984",22.670877,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1985",24.310593,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1986",26.721819,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1987",28.996164,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1988",30.701533,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1989",31.953821,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1990",32.818141,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1991",33.32865,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1992",35.554276,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1993",39.046473,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1994",41.854081,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1995",44.873881,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1996",47.059855,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1997",49.247057,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1998",49.31432,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","1999",50.709178,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2000",54.843946,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2001",56.131278,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2002",59.258252,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2003",61.001669,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2004",61.175031,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2005",58.796711,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2006",62.007447,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2007",64.268459,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2008",64.478539,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2009",63.854184,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2010",68.437949,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2011",67.512452,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2012",73.751873,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2013",64.879456,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2014",62.476909,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2015",63.927754,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2016",63.082005,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2017",63.766189,
"ISR","AIREMISSION","CO2","MLN_TONNE","A","2018",62.189633,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1990",237.250885,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1991",246.365956,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1992",252.398442,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1993",216.238023,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1994",194.435994,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1995",170.519468,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1996",148.261303,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1997",125.620091,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1998",128.265938,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","1999",115.894314,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2000",112.014087,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2001",109.245504,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2002",119.577281,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2003",134.803148,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2004",146.417341,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2005",156.902433,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2006",172.937357,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2007",187.204832,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2008",230.259087,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2009",202.716188,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2010",221.101402,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2011",234.81722,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2012",233.846139,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2013",249.15968,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2014",229.816281,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2015",245.762673,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2016",254.927792,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2017",255.767646,
"KAZ","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1990",18.777406,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1991",17.201457,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1992",13.832925,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1993",11.741535,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1994",10.14694,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1995",8.90254,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1996",8.903572,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1997",8.420937,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1998",8.027839,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","1999",7.410166,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2000",6.841156,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2001",7.247275,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2002",7.234721,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2003",7.464371,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2004",7.479639,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2005",7.58061,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2006",8.030694,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2007",8.36029,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2008",7.938214,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2009",7.185957,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2010",8.087541,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2011",7.340252,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2012",6.99556,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2013",6.909808,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2014",6.723727,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2015",6.845608,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2016",6.799011,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2017",6.679644,
"LVA","AIREMISSION","CO2","MLN_TONNE","A","2018",7.267644,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1990",32.215171,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1991",34.286939,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1992",19.227404,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1993",15.372335,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1994",14.43084,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1995",13.434207,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1996",13.914716,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1997",13.557513,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1998",14.294702,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","1999",11.899931,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2000",10.221743,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2001",10.870211,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2002",10.931246,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2003",10.938091,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2004",11.56326,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2005",12.443951,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2006",12.502004,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2007",12.684005,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2008",12.610744,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2009",11.40734,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2010",12.314715,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2011",11.525294,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2012",11.531329,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2013",10.868843,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2014",10.462848,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2015",10.550273,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2016",10.750005,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2017",10.811096,
"LTU","AIREMISSION","CO2","MLN_TONNE","A","2018",11.645998,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1971",12.7988,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1972",12.598451,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1973",13.024393,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1974",15.239512,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1975",16.217173,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1976",17.653624,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1977",17.505987,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1978",19.45155,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1979",21.743216,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1980",23.701845,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1981",25.36394,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1982",26.565448,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1983",29.456536,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1984",30.034863,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1985",32.910606,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1986",32.343434,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1987",33.742331,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1988",35.669567,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1989",41.848968,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1990",49.602675,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1991",59.943934,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1992",62.917252,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1993",67.759846,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1994",72.995447,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1995",79.589944,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1996",90.916783,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1997",97.293865,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1998",97.714667,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","1999",106.343651,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2000",115.058945,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2001",120.445664,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2002",126.499631,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2003",132.792606,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2004",146.572513,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2005",155.842735,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2006",161.80455,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2007",178.056273,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2008",190.309585,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2009",169.809685,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2010",189.860901,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2011",191.49175,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2012",192.982776,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2013",209.077335,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2014",220.552885,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2015",220.437513,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2016",216.236083,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2017",211.046967,
"MYS","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1971",0.655077,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1972",0.828296,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1973",0.794404,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1974",0.725875,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1975",0.651329,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1976",0.740289,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1977",0.781007,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1978",0.91718,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1979",0.892115,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1980",0.992263,
"MLT","AIREMISSION","CO2","MLN_TONNE","A","1981",1.125603,
